group_id,case_in_group,test_file,category,purpose,priority,complexity,source_input,upstream_expected,emacs_command,python_command,compare_method,current_result,selection_notes
G037,3,autowire_merge_pm.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 plus/minus 或 parameter merge。,P1-core,Low,test/verilog-mode/tests/autowire_merge_pm.v,test/verilog-mode/tests_ok/autowire_merge_pm.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_merge_pm.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_merge_pm.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_merge_pm.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G037,4,autowire_misalias_bug295.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖错误 alias bug295。,P1-core,Low,test/verilog-mode/tests/autowire_misalias_bug295.v,test/verilog-mode/tests_ok/autowire_misalias_bug295.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_misalias_bug295.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_misalias_bug295.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_misalias_bug295.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G037,5,autowire_myers.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 Myers AUTOWIRE 回归。,P1-core,Low,test/verilog-mode/tests/autowire_myers.v,test/verilog-mode/tests_ok/autowire_myers.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_myers.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_myers.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_myers.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G038,1,autowire_nocomment.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 AUTOWIRE 无注释配置。,P1-core,Low,test/verilog-mode/tests/autowire_nocomment.v,test/verilog-mode/tests_ok/autowire_nocomment.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_nocomment.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_nocomment.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_nocomment.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G038,2,autowire_paramvec_bug302.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 signed/unsigned/vector bug302 回归。 覆盖 wire 声明导出 output/every。 覆盖参数化向量 bug302。,P1-core,Medium,test/verilog-mode/tests/autowire_paramvec_bug302.v,test/verilog-mode/tests_ok/autowire_paramvec_bug302.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_paramvec_bug302.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_paramvec_bug302.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_paramvec_bug302.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G038,3,autowire_pkg_bug195.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 package 类型 bug195。,P1-core,High,test/verilog-mode/tests/autowire_pkg_bug195.v,test/verilog-mode/tests_ok/autowire_pkg_bug195.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_pkg_bug195.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_pkg_bug195.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_pkg_bug195.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G038,4,autowire_real.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 real 类型 wire。,P1-core,Low,test/verilog-mode/tests/autowire_real.v,test/verilog-mode/tests_ok/autowire_real.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_real.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_real.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_real.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G038,5,autowire_red_bracket.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 reduce/bracket 表达式。,P1-core,Low,test/verilog-mode/tests/autowire_red_bracket.v,test/verilog-mode/tests_ok/autowire_red_bracket.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_red_bracket.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_red_bracket.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_red_bracket.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G039,1,autowire_req.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 request 信号命名回归。,P1-core,Low,test/verilog-mode/tests/autowire_req.v,test/verilog-mode/tests_ok/autowire_req.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_req.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_req.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_req.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G039,2,autowire_req_sw.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 request switch 变体。 覆盖 request 信号命名回归。,P1-core,Low,test/verilog-mode/tests/autowire_req_sw.v,test/verilog-mode/tests_ok/autowire_req_sw.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_req_sw.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_req_sw.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_req_sw.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G039,3,autowire_shifts_bug1346.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 shift 表达式位宽推导 bug1346。 覆盖 wire 声明导出 output/every。,P1-core,Medium,test/verilog-mode/tests/autowire_shifts_bug1346.v,test/verilog-mode/tests_ok/autowire_shifts_bug1346.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_shifts_bug1346.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_shifts_bug1346.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_shifts_bug1346.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G039,4,autowire_thon_selects.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 selects/bit-select 信号名。,P1-core,Low,test/verilog-mode/tests/autowire_thon_selects.v,test/verilog-mode/tests_ok/autowire_thon_selects.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_thon_selects.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_thon_selects.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_thon_selects.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G039,5,autowire_topv.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 topv 多文件查找。,P1-core,Low,test/verilog-mode/tests/autowire_topv.v,test/verilog-mode/tests_ok/autowire_topv.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_topv.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_topv.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_topv.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G040,1,autowire_topv_one.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 topv one 子用例。 覆盖 topv 多文件查找。,P1-core,Low,test/verilog-mode/tests/autowire_topv_one.v,test/verilog-mode/tests_ok/autowire_topv_one.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_topv_one.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_topv_one.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_topv_one.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G040,2,autowire_topv_two.sv,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 topv two SV 子用例。 覆盖 topv 多文件查找。,P1-core,Low,test/verilog-mode/tests/autowire_topv_two.sv,test/verilog-mode/tests_ok/autowire_topv_two.sv,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_topv_two.sv"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_topv_two.sv""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_topv_two.sv when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G040,3,autowire_totte.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖 wire 声明导出 output/every。 覆盖 Totte AUTOWIRE 回归。,P1-core,Low,test/verilog-mode/tests/autowire_totte.v,test/verilog-mode/tests_ok/autowire_totte.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_totte.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_totte.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_totte.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
G040,4,autowire_width_muldiv.v,AUTOWIRE,验证 AUTOWIRE 从实例输出/内部连接生成 wire。 覆盖多个实例/多重连接合并。 覆盖宽度推导和端口表达式。 覆盖 wire 声明导出 output/every。 覆盖乘除表达式宽度推导。,P1-core,Low,test/verilog-mode/tests/autowire_width_muldiv.v,test/verilog-mode/tests_ok/autowire_width_muldiv.v,"tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; emacs --batch -q --no-site-file -l ""$tmp/up/verilog-mode.el"" -l ""$tmp/up/batch_test.el"" ""$tmp/up/tests/autowire_width_muldiv.v"" -f verilog-batch-auto","tmp=$(mktemp -d); cp -a test/verilog-mode ""$tmp/up""; python3 verilog-mode.py verilog-batch-auto ""$tmp/up/tests/autowire_width_muldiv.v""","Normalize horizontal whitespace and compare Python output against either fresh Emacs output or test/verilog-mode/tests_ok/autowire_width_muldiv.v when present. For the four upstream batch cases, run python3 test/compare_upstream_batch.py.",PENDING,Select P1 first for module instantiation/connectivity parity; select P2 for shell/interface/helper AUTO; P3 after core behavior is stable.
